-9.63000 -17.32060
-8.88923 -17.32060
-8.14846 -17.32060
-7.40769 -17.32060
-6.66692 -17.32060
-5.92615 -17.32060
-5.18538 -17.32060
-4.44462 -17.32060
-3.70385 -17.32060
-2.96308 -17.32060
-2.22231 -17.32060
-1.48154 -17.32060
-0.74077 -17.32060
0.00000 -17.32060
0.74077 -17.32060
1.48154 -17.32060
2.22231 -17.32060
2.96308 -17.32060
3.70385 -17.32060
4.44462 -17.32060
5.18538 -17.32060
5.92615 -17.32060
6.66692 -17.32060
7.40769 -17.32060
8.14846 -17.32060
8.88923 -17.32060
9.63000 -17.32060
